LGA_CODE_2021,Gender,Gender Value,Age - Male,Age - Male Value,Age - Female,Age - Female Value,Age - Person,Age - Person Value,Indigenous Gender,Indigenous Gender Value,Relationship Type,Relationship Type Value,Couple Family Kids Y N,Couple Family Kids Y N Value
LGA63210,,,,,45 - 54 years,484.0,,,,,,,,
LGA63410,,,,,45 - 54 years,90.0,,,,,,,,
LGA63610,,,,,45 - 54 years,2758.0,,,,,,,,
LGA63810,,,,,45 - 54 years,825.0,,,,,,,,
LGA64010,,,,,45 - 54 years,4471.0,,,,,,,,
LGA64210,,,,,45 - 54 years,1419.0,,,,,,,,
LGA64610,,,,,45 - 54 years,911.0,,,,,,,,
LGA64810,,,,,45 - 54 years,1071.0,,,,,,,,
LGA65010,,,,,45 - 54 years,466.0,,,,,,,,
LGA65210,,,,,45 - 54 years,147.0,,,,,,,,
LGA65410,,,,,45 - 54 years,957.0,,,,,,,,
LGA65610,,,,,45 - 54 years,287.0,,,,,,,,
LGA65810,,,,,45 - 54 years,1729.0,,,,,,,,
LGA69499,,,,,45 - 54 years,78.0,,,,,,,,
LGA69799,,,,,45 - 54 years,0.0,,,,,,,,
LGA70200,,,,,45 - 54 years,1768.0,,,,,,,,
LGA70420,,,,,45 - 54 years,373.0,,,,,,,,
LGA70540,,,,,45 - 54 years,15.0,,,,,,,,
LGA70620,,,,,45 - 54 years,196.0,,,,,,,,
LGA70700,,,,,45 - 54 years,88.0,,,,,,,,
LGA71000,,,,,45 - 54 years,5146.0,,,,,,,,
LGA71150,,,,,45 - 54 years,12.0,,,,,,,,
LGA71300,,,,,45 - 54 years,508.0,,,,,,,,
LGA72200,,,,,45 - 54 years,616.0,,,,,,,,
LGA72300,,,,,45 - 54 years,1588.0,,,,,,,,
LGA72330,,,,,45 - 54 years,328.0,,,,,,,,
LGA72800,,,,,45 - 54 years,2268.0,,,,,,,,
LGA73600,,,,,45 - 54 years,385.0,,,,,,,,
LGA74050,,,,,45 - 54 years,187.0,,,,,,,,
LGA74550,,,,,45 - 54 years,172.0,,,,,,,,
LGA74560,,,,,45 - 54 years,39.0,,,,,,,,
LGA74660,,,,,45 - 54 years,372.0,,,,,,,,
LGA74680,,,,,45 - 54 years,141.0,,,,,,,,
LGA79399,,,,,45 - 54 years,446.0,,,,,,,,
LGA79499,,,,,45 - 54 years,280.0,,,,,,,,
LGA79799,,,,,45 - 54 years,3.0,,,,,,,,
LGA89399,,,,,45 - 54 years,28342.0,,,,,,,,
LGA89499,,,,,45 - 54 years,30.0,,,,,,,,
LGA89799,,,,,45 - 54 years,0.0,,,,,,,,
LGA99399,,,,,45 - 54 years,174.0,,,,,,,,
LGA99499,,,,,45 - 54 years,0.0,,,,,,,,
LGA99799,,,,,45 - 54 years,0.0,,,,,,,,
LGA10050,,,,,5 - 14 years,3429.0,,,,,,,,
LGA10180,,,,,5 - 14 years,1857.0,,,,,,,,
LGA10250,,,,,5 - 14 years,2537.0,,,,,,,,
LGA10300,,,,,5 - 14 years,134.0,,,,,,,,
LGA10470,,,,,5 - 14 years,2771.0,,,,,,,,
LGA10500,,,,,5 - 14 years,8046.0,,,,,,,,
LGA10550,,,,,5 - 14 years,1892.0,,,,,,,,
LGA10600,,,,,5 - 14 years,815.0,,,,,,,,
LGA10650,,,,,5 - 14 years,494.0,,,,,,,,
LGA10750,,,,,5 - 14 years,29368.0,,,,,,,,
LGA10800,,,,,5 - 14 years,363.0,,,,,,,,
LGA10850,,,,,5 - 14 years,534.0,,,,,,,,
LGA10900,,,,,5 - 14 years,4765.0,,,,,,,,
LGA10950,,,,,5 - 14 years,159.0,,,,,,,,
LGA11150,,,,,5 - 14 years,168.0,,,,,,,,
LGA11200,,,,,5 - 14 years,83.0,,,,,,,,
LGA11250,,,,,5 - 14 years,1019.0,,,,,,,,
LGA11300,,,,,5 - 14 years,1682.0,,,,,,,,
LGA11350,,,,,5 - 14 years,2029.0,,,,,,,,
LGA11400,,,,,5 - 14 years,993.0,,,,,,,,
LGA11450,,,,,5 - 14 years,9246.0,,,,,,,,
LGA11500,,,,,5 - 14 years,12597.0,,,,,,,,
LGA11520,,,,,5 - 14 years,4594.0,,,,,,,,
LGA11570,,,,,5 - 14 years,23590.0,,,,,,,,
LGA11600,,,,,5 - 14 years,180.0,,,,,,,,
LGA11650,,,,,5 - 14 years,20739.0,,,,,,,,
LGA11700,,,,,5 - 14 years,106.0,,,,,,,,
LGA11720,,,,,5 - 14 years,4163.0,,,,,,,,
LGA11730,,,,,5 - 14 years,2895.0,,,,,,,,
LGA11750,,,,,5 - 14 years,284.0,,,,,,,,
LGA11800,,,,,5 - 14 years,4877.0,,,,,,,,
LGA12000,,,,,5 - 14 years,314.0,,,,,,,,
LGA12150,,,,,5 - 14 years,225.0,,,,,,,,
LGA12160,,,,,5 - 14 years,640.0,,,,,,,,
LGA12350,,,,,5 - 14 years,724.0,,,,,,,,
LGA12380,,,,,5 - 14 years,14951.0,,,,,,,,
LGA12390,,,,,5 - 14 years,3694.0,,,,,,,,
LGA12700,,,,,5 - 14 years,622.0,,,,,,,,
LGA12730,,,,,5 - 14 years,483.0,,,,,,,,
LGA12750,,,,,5 - 14 years,1932.0,,,,,,,,
LGA12850,,,,,5 - 14 years,12725.0,,,,,,,,
LGA12870,,,,,5 - 14 years,679.0,,,,,,,,
LGA12900,,,,,5 - 14 years,664.0,,,,,,,,
LGA12930,,,,,5 - 14 years,8073.0,,,,,,,,
LGA12950,,,,,5 - 14 years,273.0,,,,,,,,
LGA13010,,,,,5 - 14 years,496.0,,,,,,,,
LGA13310,,,,,5 - 14 years,1910.0,,,,,,,,
LGA13340,,,,,5 - 14 years,751.0,,,,,,,,
LGA13450,,,,,5 - 14 years,1712.0,,,,,,,,
LGA13550,,,,,5 - 14 years,944.0,,,,,,,,
LGA13660,,,,,5 - 14 years,303.0,,,,,,,,
LGA13800,,,,,5 - 14 years,4175.0,,,,,,,,
LGA13850,,,,,5 - 14 years,143.0,,,,,,,,
LGA13910,,,,,5 - 14 years,1226.0,,,,,,,,
LGA14000,,,,,5 - 14 years,10188.0,,,,,,,,
LGA14100,,,,,5 - 14 years,790.0,,,,,,,,
LGA14170,,,,,5 - 14 years,8568.0,,,,,,,,
LGA14220,,,,,5 - 14 years,1186.0,,,,,,,,
LGA14300,,,,,5 - 14 years,352.0,,,,,,,,
LGA14350,,,,,5 - 14 years,1783.0,,,,,,,,
LGA14400,,,,,5 - 14 years,1266.0,,,,,,,,
LGA14500,,,,,5 - 14 years,9027.0,,,,,,,,
LGA14550,,,,,5 - 14 years,545.0,,,,,,,,
LGA14600,,,,,5 - 14 years,424.0,,,,,,,,
LGA14650,,,,,5 - 14 years,13007.0,,,,,,,,
LGA14700,,,,,5 - 14 years,2278.0,,,,,,,,
LGA14750,,,,,5 - 14 years,853.0,,,,,,,,
LGA14850,,,,,5 - 14 years,2637.0,,,,,,,,
LGA14870,,,,,5 - 14 years,1204.0,,,,,,,,
LGA14900,,,,,5 - 14 years,16984.0,,,,,,,,
LGA14920,,,,,5 - 14 years,442.0,,,,,,,,
LGA14950,,,,,5 - 14 years,237.0,,,,,,,,
LGA15050,,,,,5 - 14 years,6345.0,,,,,,,,
LGA15240,,,,,5 - 14 years,4960.0,,,,,,,,
LGA15270,,,,,5 - 14 years,1725.0,,,,,,,,
LGA15300,,,,,5 - 14 years,903.0,,,,,,,,
LGA15350,,,,,5 - 14 years,1674.0,,,,,,,,
LGA15520,,,,,5 - 14 years,755.0,,,,,,,,
LGA15560,,,,,5 - 14 years,173.0,,,,,,,,
LGA15650,,,,,5 - 14 years,1152.0,,,,,,,,
LGA15700,,,,,5 - 14 years,1093.0,,,,,,,,
LGA15750,,,,,5 - 14 years,871.0,,,,,,,,
LGA15800,,,,,5 - 14 years,410.0,,,,,,,,
LGA15850,,,,,5 - 14 years,440.0,,,,,,,,
LGA15900,,,,,5 - 14 years,8982.0,,,,,,,,
LGA15950,,,,,5 - 14 years,2627.0,,,,,,,,
LGA15990,,,,,5 - 14 years,16735.0,,,,,,,,
LGA16100,,,,,5 - 14 years,349.0,,,,,,,,
LGA16150,,,,,5 - 14 years,3047.0,,,,,,,,
LGA16200,,,,,5 - 14 years,997.0,,,,,,,,
LGA16260,,,,,5 - 14 years,14876.0,,,,,,,,
LGA16350,,,,,5 - 14 years,14858.0,,,,,,,,
LGA16380,,,,,5 - 14 years,4908.0,,,,,,,,
LGA16400,,,,,5 - 14 years,4472.0,,,,,,,,
LGA16490,,,,,5 - 14 years,3849.0,,,,,,,,
LGA16550,,,,,5 - 14 years,6804.0,,,,,,,,
LGA16610,,,,,5 - 14 years,1568.0,,,,,,,,
LGA16700,,,,,5 - 14 years,6572.0,,,,,,,,
LGA16900,,,,,5 - 14 years,4824.0,,,,,,,,
LGA16950,,,,,5 - 14 years,5799.0,,,,,,,,
LGA17000,,,,,5 - 14 years,1734.0,,,,,,,,
LGA17040,,,,,5 - 14 years,1167.0,,,,,,,,
LGA17080,,,,,5 - 14 years,919.0,,,,,,,,
LGA17100,,,,,5 - 14 years,2182.0,,,,,,,,
LGA17150,,,,,5 - 14 years,14046.0,,,,,,,,
LGA17200,,,,,5 - 14 years,4208.0,,,,,,,,
LGA17310,,,,,5 - 14 years,4291.0,,,,,,,,
LGA17350,,,,,5 - 14 years,380.0,,,,,,,,
LGA17400,,,,,5 - 14 years,356.0,,,,,,,,
LGA17420,,,,,5 - 14 years,14296.0,,,,,,,,
LGA17550,,,,,5 - 14 years,5496.0,,,,,,,,
LGA17620,,,,,5 - 14 years,891.0,,,,,,,,
LGA17640,,,,,5 - 14 years,440.0,,,,,,,,
LGA17650,,,,,5 - 14 years,378.0,,,,,,,,
LGA17750,,,,,5 - 14 years,4484.0,,,,,,,,
LGA17850,,,,,5 - 14 years,165.0,,,,,,,,
LGA17900,,,,,5 - 14 years,324.0,,,,,,,,
LGA17950,,,,,5 - 14 years,172.0,,,,,,,,
LGA18020,,,,,5 - 14 years,515.0,,,,,,,,
LGA18050,,,,,5 - 14 years,3417.0,,,,,,,,
LGA18100,,,,,5 - 14 years,201.0,,,,,,,,
LGA18200,,,,,5 - 14 years,440.0,,,,,,,,
LGA18250,,,,,5 - 14 years,5102.0,,,,,,,,
LGA18350,,,,,5 - 14 years,3061.0,,,,,,,,
LGA18400,,,,,5 - 14 years,3821.0,,,,,,,,
LGA18450,,,,,5 - 14 years,12475.0,,,,,,,,
LGA18500,,,,,5 - 14 years,2755.0,,,,,,,,
LGA18710,,,,,5 - 14 years,1217.0,,,,,,,,
LGA19399,,,,,5 - 14 years,62.0,,,,,,,,
LGA19499,,,,,5 - 14 years,412.0,,,,,,,,
LGA19799,,,,,5 - 14 years,0.0,,,,,,,,
LGA20110,,,,,5 - 14 years,716.0,,,,,,,,
LGA20260,,,,,5 - 14 years,579.0,,,,,,,,
LGA20570,,,,,5 - 14 years,7101.0,,,,,,,,
LGA20660,,,,,5 - 14 years,7556.0,,,,,,,,
LGA20740,,,,,5 - 14 years,2084.0,,,,,,,,
LGA20830,,,,,5 - 14 years,3610.0,,,,,,,,
LGA20910,,,,,5 - 14 years,6461.0,,,,,,,,
LGA21010,,,,,5 - 14 years,692.0,,,,,,,,
LGA21110,,,,,5 - 14 years,9907.0,,,,,,,,
LGA21180,,,,,5 - 14 years,10989.0,,,,,,,,
LGA21270,,,,,5 - 14 years,310.0,,,,,,,,
LGA21370,,,,,5 - 14 years,2292.0,,,,,,,,
LGA21450,,,,,5 - 14 years,8607.0,,,,,,,,
LGA21610,,,,,5 - 14 years,26832.0,,,,,,,,
LGA21670,,,,,5 - 14 years,700.0,,,,,,,,
LGA21750,,,,,5 - 14 years,1247.0,,,,,,,,
LGA21830,,,,,5 - 14 years,943.0,,,,,,,,
LGA21890,,,,,5 - 14 years,7047.0,,,,,,,,
LGA22110,,,,,5 - 14 years,2541.0,,,,,,,,
LGA22170,,,,,5 - 14 years,8363.0,,,,,,,,
LGA22250,,,,,5 - 14 years,580.0,,,,,,,,
LGA22310,,,,,5 - 14 years,8900.0,,,,,,,,
LGA22410,,,,,5 - 14 years,1071.0,,,,,,,,
LGA22490,,,,,5 - 14 years,1883.0,,,,,,,,
LGA22620,,,,,5 - 14 years,7502.0,,,,,,,,
LGA22670,,,,,5 - 14 years,8683.0,,,,,,,,
LGA22750,,,,,5 - 14 years,15764.0,,,,,,,,
LGA22830,,,,,5 - 14 years,4400.0,,,,,,,,
LGA22910,,,,,5 - 14 years,809.0,,,,,,,,
LGA22980,,,,,5 - 14 years,282.0,,,,,,,,
LGA23110,,,,,5 - 14 years,5534.0,,,,,,,,
LGA23190,,,,,5 - 14 years,1209.0,,,,,,,,
LGA23270,,,,,5 - 14 years,17399.0,,,,,,,,
LGA23350,,,,,5 - 14 years,1081.0,,,,,,,,
LGA23430,,,,,5 - 14 years,9047.0,,,,,,,,
LGA23670,,,,,5 - 14 years,8911.0,,,,,,,,
LGA23810,,,,,5 - 14 years,4497.0,,,,,,,,
LGA23940,,,,,5 - 14 years,428.0,,,,,,,,
LGA24130,,,,,5 - 14 years,3601.0,,,,,,,,
LGA24210,,,,,5 - 14 years,7058.0,,,,,,,,
LGA24250,,,,,5 - 14 years,673.0,,,,,,,,
LGA24330,,,,,5 - 14 years,3930.0,,,,,,,,
LGA24410,,,,,5 - 14 years,6851.0,,,,,,,,
LGA24600,,,,,5 - 14 years,2815.0,,,,,,,,
LGA24650,,,,,5 - 14 years,14392.0,,,,,,,,
LGA24780,,,,,5 - 14 years,3547.0,,,,,,,,
LGA24850,,,,,5 - 14 years,3289.0,,,,,,,,
LGA24900,,,,,5 - 14 years,1728.0,,,,,,,,
LGA24970,,,,,5 - 14 years,10172.0,,,,,,,,
LGA25060,,,,,5 - 14 years,6516.0,,,,,,,,
LGA25150,,,,,5 - 14 years,2484.0,,,,,,,,
LGA25250,,,,,5 - 14 years,8238.0,,,,,,,,
LGA25340,,,,,5 - 14 years,9552.0,,,,,,,,
LGA25430,,,,,5 - 14 years,976.0,,,,,,,,
LGA25490,,,,,5 - 14 years,1128.0,,,,,,,,
LGA25620,,,,,5 - 14 years,720.0,,,,,,,,
LGA25710,,,,,5 - 14 years,4119.0,,,,,,,,
LGA25810,,,,,5 - 14 years,564.0,,,,,,,,
LGA25900,,,,,5 - 14 years,3668.0,,,,,,,,
LGA25990,,,,,5 - 14 years,408.0,,,,,,,,
LGA26080,,,,,5 - 14 years,114.0,,,,,,,,
LGA26170,,,,,5 - 14 years,1755.0,,,,,,,,
LGA26260,,,,,5 - 14 years,936.0,,,,,,,,
LGA26350,,,,,5 - 14 years,3963.0,,,,,,,,
LGA26430,,,,,5 - 14 years,521.0,,,,,,,,
LGA26490,,,,,5 - 14 years,2413.0,,,,,,,,
LGA26610,,,,,5 - 14 years,1332.0,,,,,,,,
LGA26670,,,,,5 - 14 years,330.0,,,,,,,,
LGA26700,,,,,5 - 14 years,1780.0,,,,,,,,
LGA26730,,,,,5 - 14 years,2080.0,,,,,,,,
LGA26810,,,,,5 - 14 years,2589.0,,,,,,,,
LGA26890,,,,,5 - 14 years,210.0,,,,,,,,
LGA26980,,,,,5 - 14 years,9470.0,,,,,,,,
LGA27070,,,,,5 - 14 years,15630.0,,,,,,,,
LGA27170,,,,,5 - 14 years,2949.0,,,,,,,,
LGA27260,,,,,5 - 14 years,23321.0,,,,,,,,
LGA27350,,,,,5 - 14 years,2964.0,,,,,,,,
LGA27450,,,,,5 - 14 years,9490.0,,,,,,,,
LGA27630,,,,,5 - 14 years,339.0,,,,,,,,
LGA29399,,,,,5 - 14 years,31.0,,,,,,,,
LGA29499,,,,,5 - 14 years,361.0,,,,,,,,
LGA29799,,,,,5 - 14 years,0.0,,,,,,,,
LGA30250,,,,,5 - 14 years,90.0,,,,,,,,
LGA30300,,,,,5 - 14 years,287.0,,,,,,,,
LGA30370,,,,,5 - 14 years,1024.0,,,,,,,,
LGA30410,,,,,5 - 14 years,188.0,,,,,,,,
LGA30450,,,,,5 - 14 years,21.0,,,,,,,,
LGA30760,,,,,5 - 14 years,107.0,,,,,,,,
LGA30900,,,,,5 - 14 years,35.0,,,,,,,,
LGA31000,,,,,5 - 14 years,72549.0,,,,,,,,
LGA31750,,,,,5 - 14 years,21.0,,,,,,,,
LGA31820,,,,,5 - 14 years,5641.0,,,,,,,,
LGA31900,,,,,5 - 14 years,914.0,,,,,,,,
LGA31950,,,,,5 - 14 years,21.0,,,,,,,,
LGA32080,,,,,5 - 14 years,10990.0,,,,,,,,
LGA32250,,,,,5 - 14 years,152.0,,,,,,,,
LGA32260,,,,,5 - 14 years,1664.0,,,,,,,,
LGA32270,,,,,5 - 14 years,2203.0,,,,,,,,
LGA32310,,,,,5 - 14 years,867.0,,,,,,,,
LGA32330,,,,,5 - 14 years,145.0,,,,,,,,
LGA32450,,,,,5 - 14 years,202.0,,,,,,,,
LGA32500,,,,,5 - 14 years,266.0,,,,,,,,
LGA32600,,,,,5 - 14 years,21.0,,,,,,,,
LGA32750,,,,,5 - 14 years,13.0,,,,,,,,
LGA32770,,,,,5 - 14 years,133.0,,,,,,,,
LGA32810,,,,,5 - 14 years,653.0,,,,,,,,
LGA33100,,,,,5 - 14 years,37.0,,,,,,,,
LGA33200,,,,,5 - 14 years,89.0,,,,,,,,
LGA33220,,,,,5 - 14 years,6014.0,,,,,,,,
LGA33360,,,,,5 - 14 years,4709.0,,,,,,,,
LGA33430,,,,,5 - 14 years,37218.0,,,,,,,,
LGA33610,,,,,5 - 14 years,719.0,,,,,,,,
LGA33620,,,,,5 - 14 years,3074.0,,,,,,,,
LGA33800,,,,,5 - 14 years,583.0,,,,,,,,
LGA33830,,,,,5 - 14 years,77.0,,,,,,,,
LGA33960,,,,,5 - 14 years,17640.0,,,,,,,,
LGA33980,,,,,5 - 14 years,1448.0,,,,,,,,
LGA34420,,,,,5 - 14 years,90.0,,,,,,,,
LGA34530,,,,,5 - 14 years,2397.0,,,,,,,,
LGA34570,,,,,5 - 14 years,43.0,,,,,,,,
LGA34580,,,,,5 - 14 years,2573.0,,,,,,,,
LGA34590,,,,,5 - 14 years,25684.0,,,,,,,,
LGA34710,,,,,5 - 14 years,232.0,,,,,,,,
LGA34770,,,,,5 - 14 years,8300.0,,,,,,,,
LGA34800,,,,,5 - 14 years,34.0,,,,,,,,
LGA34830,,,,,5 - 14 years,47.0,,,,,,,,
LGA34860,,,,,5 - 14 years,925.0,,,,,,,,
LGA34880,,,,,5 - 14 years,1328.0,,,,,,,,
LGA35010,,,,,5 - 14 years,31987.0,,,,,,,,
LGA35250,,,,,5 - 14 years,94.0,,,,,,,,
LGA35300,,,,,5 - 14 years,1394.0,,,,,,,,
LGA35600,,,,,5 - 14 years,243.0,,,,,,,,
LGA35670,,,,,5 - 14 years,89.0,,,,,,,,
LGA35740,,,,,5 - 14 years,3071.0,,,,,,,,
LGA35760,,,,,5 - 14 years,529.0,,,,,,,,
LGA35780,,,,,5 - 14 years,334.0,,,,,,,,
LGA35790,,,,,5 - 14 years,237.0,,,,,,,,
LGA35800,,,,,5 - 14 years,112.0,,,,,,,,
LGA36070,,,,,5 - 14 years,35.0,,,,,,,,
LGA36150,,,,,5 - 14 years,33.0,,,,,,,,
LGA36250,,,,,5 - 14 years,9695.0,,,,,,,,
LGA36300,,,,,5 - 14 years,50.0,,,,,,,,
LGA36370,,,,,5 - 14 years,5758.0,,,,,,,,
LGA36510,,,,,5 - 14 years,2639.0,,,,,,,,
LGA36580,,,,,5 - 14 years,1659.0,,,,,,,,
LGA36630,,,,,5 - 14 years,1896.0,,,,,,,,
LGA36660,,,,,5 - 14 years,2228.0,,,,,,,,
LGA36720,,,,,5 - 14 years,20717.0,,,,,,,,
LGA36820,,,,,5 - 14 years,1625.0,,,,,,,,
LGA36910,,,,,5 - 14 years,11603.0,,,,,,,,
LGA36950,,,,,5 - 14 years,289.0,,,,,,,,
LGA36960,,,,,5 - 14 years,416.0,,,,,,,,
LGA37010,,,,,5 - 14 years,12511.0,,,,,,,,
LGA37300,,,,,5 - 14 years,309.0,,,,,,,,
LGA37310,,,,,5 - 14 years,2447.0,,,,,,,,
LGA37340,,,,,5 - 14 years,2140.0,,,,,,,,
LGA37400,,,,,5 - 14 years,61.0,,,,,,,,
LGA37550,,,,,5 - 14 years,114.0,,,,,,,,
LGA37570,,,,,5 - 14 years,29.0,,,,,,,,
LGA37600,,,,,5 - 14 years,252.0,,,,,,,,
LGA39499,,,,,5 - 14 years,457.0,,,,,,,,
LGA39799,,,,,5 - 14 years,0.0,,,,,,,,
LGA40070,,,,,5 - 14 years,457.0,,,,,,,,
LGA40120,,,,,5 - 14 years,2678.0,,,,,,,,
LGA40150,,,,,5 - 14 years,588.0,,,,,,,,
LGA40220,,,,,5 - 14 years,1462.0,,,,,,,,
LGA40250,,,,,5 - 14 years,185.0,,,,,,,,
LGA40310,,,,,5 - 14 years,1549.0,,,,,,,,
LGA40430,,,,,5 - 14 years,127.0,,,,,,,,
LGA40520,,,,,5 - 14 years,588.0,,,,,,,,
LGA40700,,,,,5 - 14 years,2944.0,,,,,,,,
LGA40910,,,,,5 - 14 years,2927.0,,,,,,,,
LGA41010,,,,,5 - 14 years,233.0,,,,,,,,
LGA41060,,,,,5 - 14 years,5932.0,,,,,,,,
LGA41140,,,,,5 - 14 years,532.0,,,,,,,,
LGA41190,,,,,5 - 14 years,118.0,,,,,,,,
LGA41330,,,,,5 - 14 years,54.0,,,,,,,,
LGA41560,,,,,5 - 14 years,712.0,,,,,,,,
LGA41750,,,,,5 - 14 years,62.0,,,,,,,,
LGA41830,,,,,5 - 14 years,71.0,,,,,,,,
LGA41960,,,,,5 - 14 years,64.0,,,,,,,,
LGA42030,,,,,5 - 14 years,1484.0,,,,,,,,
LGA42110,,,,,5 - 14 years,241.0,,,,,,,,
LGA42250,,,,,5 - 14 years,520.0,,,,,,,,
LGA42600,,,,,5 - 14 years,1685.0,,,,,,,,
LGA42750,,,,,5 - 14 years,241.0,,,,,,,,
LGA43080,,,,,5 - 14 years,57.0,,,,,,,,
LGA43220,,,,,5 - 14 years,81.0,,,,,,,,
LGA43360,,,,,5 - 14 years,106.0,,,,,,,,
LGA43650,,,,,5 - 14 years,1101.0,,,,,,,,
LGA43710,,,,,5 - 14 years,391.0,,,,,,,,
LGA43790,,,,,5 - 14 years,708.0,,,,,,,,
LGA44000,,,,,5 - 14 years,10.0,,,,,,,,
LGA44060,,,,,5 - 14 years,4994.0,,,,,,,,
LGA44210,,,,,5 - 14 years,390.0,,,,,,,,
LGA44340,,,,,5 - 14 years,4081.0,,,,,,,,
LGA44550,,,,,5 - 14 years,2492.0,,,,,,,,
LGA44620,,,,,5 - 14 years,1630.0,,,,,,,,
LGA44830,,,,,5 - 14 years,141.0,,,,,,,,
LGA45040,,,,,5 - 14 years,1269.0,,,,,,,,
LGA45090,,,,,5 - 14 years,539.0,,,,,,,,
LGA45120,,,,,5 - 14 years,274.0,,,,,,,,
LGA45290,,,,,5 - 14 years,1866.0,,,,,,,,
LGA45340,,,,,5 - 14 years,10454.0,,,,,,,,
LGA45400,,,,,5 - 14 years,36.0,,,,,,,,
LGA45540,,,,,5 - 14 years,84.0,,,,,,,,
LGA45680,,,,,5 - 14 years,7427.0,,,,,,,,
LGA45890,,,,,5 - 14 years,6951.0,,,,,,,,
LGA46090,,,,,5 - 14 years,881.0,,,,,,,,
LGA46300,,,,,5 - 14 years,843.0,,,,,,,,
LGA46450,,,,,5 - 14 years,1051.0,,,,,,,,
LGA46510,,,,,5 - 14 years,1285.0,,,,,,,,
LGA46670,,,,,5 - 14 years,548.0,,,,,,,,
LGA46860,,,,,5 - 14 years,72.0,,,,,,,,
LGA46970,,,,,5 - 14 years,329.0,,,,,,,,
LGA47140,,,,,5 - 14 years,9320.0,,,,,,,,
LGA47290,,,,,5 - 14 years,130.0,,,,,,,,
LGA47490,,,,,5 - 14 years,145.0,,,,,,,,
LGA47630,,,,,5 - 14 years,430.0,,,,,,,,
LGA47700,,,,,5 - 14 years,5940.0,,,,,,,,
LGA47800,,,,,5 - 14 years,289.0,,,,,,,,
LGA47910,,,,,5 - 14 years,148.0,,,,,,,,
LGA47980,,,,,5 - 14 years,2092.0,,,,,,,,
LGA48050,,,,,5 - 14 years,713.0,,,,,,,,
LGA48130,,,,,5 - 14 years,440.0,,,,,,,,
LGA48260,,,,,5 - 14 years,453.0,,,,,,,,
LGA48340,,,,,5 - 14 years,680.0,,,,,,,,
LGA48410,,,,,5 - 14 years,2889.0,,,,,,,,
LGA48540,,,,,5 - 14 years,1300.0,,,,,,,,
LGA48640,,,,,5 - 14 years,105.0,,,,,,,,
LGA48750,,,,,5 - 14 years,278.0,,,,,,,,
LGA48830,,,,,5 - 14 years,519.0,,,,,,,,
LGA49399,,,,,5 - 14 years,158.0,,,,,,,,
LGA49499,,,,,5 - 14 years,139.0,,,,,,,,
LGA49799,,,,,5 - 14 years,0.0,,,,,,,,
LGA50080,,,,,5 - 14 years,2374.0,,,,,,,,
LGA50210,,,,,5 - 14 years,7107.0,,,,,,,,
LGA50250,,,,,5 - 14 years,506.0,,,,,,,,
LGA50280,,,,,5 - 14 years,1194.0,,,,,,,,
LGA50350,,,,,5 - 14 years,857.0,,,,,,,,
LGA50420,,,,,5 - 14 years,3313.0,,,,,,,,
LGA50490,,,,,5 - 14 years,2072.0,,,,,,,,
LGA50560,,,,,5 - 14 years,75.0,,,,,,,,
LGA50630,,,,,5 - 14 years,119.0,,,,,,,,
LGA50770,,,,,5 - 14 years,122.0,,,,,,,,
LGA50840,,,,,5 - 14 years,303.0,,,,,,,,
LGA50910,,,,,5 - 14 years,52.0,,,,,,,,
LGA50980,,,,,5 - 14 years,1344.0,,,,,,,,
LGA51080,,,,,5 - 14 years,95.0,,,,,,,,
LGA51120,,,,,5 - 14 years,63.0,,,,,,,,
LGA51190,,,,,5 - 14 years,1791.0,,,,,,,,
LGA51260,,,,,5 - 14 years,2715.0,,,,,,,,
LGA51310,,,,,5 - 14 years,2072.0,,,,,,,,
LGA51330,,,,,5 - 14 years,5868.0,,,,,,,,
LGA51400,,,,,5 - 14 years,1445.0,,,,,,,,
LGA51470,,,,,5 - 14 years,24.0,,,,,,,,
LGA51540,,,,,5 - 14 years,292.0,,,,,,,,
LGA51610,,,,,5 - 14 years,120.0,,,,,,,,
LGA51680,,,,,5 - 14 years,404.0,,,,,,,,
LGA51710,,,,,5 - 14 years,96.0,,,,,,,,
LGA51750,,,,,5 - 14 years,642.0,,,,,,,,
LGA51820,,,,,5 - 14 years,7411.0,,,,,,,,
LGA51860,,,,,5 - 14 years,39.0,,,,,,,,
LGA51890,,,,,5 - 14 years,527.0,,,,,,,,
LGA51960,,,,,5 - 14 years,220.0,,,,,,,,
LGA52030,,,,,5 - 14 years,34.0,,,,,,,,
LGA52100,,,,,5 - 14 years,60.0,,,,,,,,
LGA52170,,,,,5 - 14 years,424.0,,,,,,,,
LGA52240,,,,,5 - 14 years,73.0,,,,,,,,
LGA52310,,,,,5 - 14 years,52.0,,,,,,,,
LGA52380,,,,,5 - 14 years,4.0,,,,,,,,
LGA52450,,,,,5 - 14 years,90.0,,,,,,,,
LGA52520,,,,,5 - 14 years,102.0,,,,,,,,
LGA52590,,,,,5 - 14 years,123.0,,,,,,,,
LGA52660,,,,,5 - 14 years,975.0,,,,,,,,
LGA52730,,,,,5 - 14 years,383.0,,,,,,,,
LGA52800,,,,,5 - 14 years,525.0,,,,,,,,
LGA52870,,,,,5 - 14 years,345.0,,,,,,,,
LGA52940,,,,,5 - 14 years,55.0,,,,,,,,
LGA53010,,,,,5 - 14 years,50.0,,,,,,,,
LGA53080,,,,,5 - 14 years,23.0,,,,,,,,
LGA53150,,,,,5 - 14 years,526.0,,,,,,,,
